,objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
305,324587,False,57.16.2,1957,True,https://images.metmuseum.org/CRDImages/an/original/ME57_16_2.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME57_16_2.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-081.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: multiplication table,Babylonian,Old Babylonian,,,,,,,,,,,,,,,,ca. 20th–16th century B.C.,-2000,-1500,Clay,6.4 x 4.1 x 2.3 cm (2 1/2 x 1 5/8 x 7/8 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.3, 'Height': 6.4, 'Width': 4.1}}]","Gift of Mrs. Henry E. Coe, 1957",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324587,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
306,321764,False,86.11.186,1886,True,https://images.metmuseum.org/CRDImages/an/original/ME86_11_186.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME86_11_186.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-505.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: partnership agreement,Achaemenid,Achaemenid,,,,,,,,,,,,,,,,ca. 500 B.C.,-500,-500,Clay,4.2 x 6 x 2.3 cm (1 5/8 x 2 3/8 x 7/8 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.3, 'Height': 4.2, 'Width': 6}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hillah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321764,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
307,321909,False,86.11.285,1886,True,https://images.metmuseum.org/CRDImages/an/original/ME86_11_285.JPG,https://images.metmuseum.org/CRDImages/an/web-large/ME86_11_285.JPG,['https://images.metmuseum.org/CRDImages/an/original/DP-211-271.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: Emesal prayer,Seleucid or Parthian,Seleucid or Parthian,,,,,,,,,,,,,,,,ca. 2nd–1st century B.C.,-200,-1,Clay,2 5/8 x 3 x 1 1/8 in. (6.7 x 7.5 x 2.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 6.65, 'Thickness': 2.8, 'Width': 7.5}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hillah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321909,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
308,328793,False,X.706.4,,True,https://images.metmuseum.org/CRDImages/an/original/vsx706_4a.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vsx706_4a.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-089.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: private letter,Babylonian,Old Babylonian,,,,,,,,,,,,,,,,ca. 17th–16th century B.C.,-1700,-1500,Clay,5 x 4.7 x 2 cm (2 x 1 7/8 x 3/4 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2, 'Height': 5, 'Width': 4.7}}]",Museum Accession,,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/328793,"[{'term': 'Correspondence', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300026877', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1784733'}, {'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
309,328924,False,86.11.287e,1886,True,https://images.metmuseum.org/CRDImages/an/original/VSS86_11_287E.JPG,https://images.metmuseum.org/CRDImages/an/web-large/VSS86_11_287E.JPG,[],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: medical commentary,,,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-1000,-1,Clay,2 1/2 x 1 x 1 in. (6.4 x 2.5 x 2.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 6.35, 'Thickness': 2.6, 'Width': 2.5}}]","Purchase, 1886",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/328924,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
310,327068,False,1985.180.1,1985,True,https://images.metmuseum.org/CRDImages/an/original/ME1985_180_1.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME1985_180_1.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-059.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: messenger tablet,Neo-Sumerian,Ur III,,,,,,,,,,,,,,,,ca. 2112–2004 B.C.,-2112,-2004,Clay,1 3/8 x 1 1/8 x 1/2 in. (3.4 x 2.7 x 1.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 3.4, 'Thickness': 1.4, 'Width': 2.7}}]","Gift of Archbishop Elias F. Shaheen, 1985",,,,,,Mesopotamia,Umma (modern Jokha) (?),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/327068,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
311,322449,False,11.217.5,1911,True,https://images.metmuseum.org/CRDImages/an/original/ME11_217_5.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME11_217_5.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-085.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: ration list,Babylonian,Old Babylonian,,,,,,,,,,,,,,,,ca. 20th–16th century B.C.,-2000,-1500,Clay,6.4 x 3.9 x 2.2 cm (2 1/2 x 1 1/2 x 7/8 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.2, 'Height': 6.4, 'Width': 3.9}}]","Purchase, by exchange, 1911",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322449,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
312,322104,False,86.11.551,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_553_360_517.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_553_360_517.jpg,[],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: unidentified balag,Seleucid or Parthian,Seleucid or Parthian,,,,,,,,,,,,,,,,ca. 2nd–1st century B.C.,-200,-1,Clay,3/4 x 5/8 x 1/4 in. (1.8 x 1.5 x 0.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 1.8, 'Thickness': 0.6000000000000001, 'Width': 1.5}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hilah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322104,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
313,322099,False,86.11.546,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_553_360_517.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_553_360_517.jpg,[],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: unidentified balag,Seleucid or Parthian,Seleucid or Parthian,,,,,,,,,,,,,,,,ca. 2nd–1st century B.C.,-200,-1,Clay,2 7/8 x 3 1/8 x 1 in. (7.2 x 8 x 2.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 7.2, 'Thickness': 2.6, 'Width': 8}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hilah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322099,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
314,322108,False,86.11.555,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_553_360_517.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_553_360_517.jpg,[],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: unidentified balag,Seleucid or Parthian,Seleucid or Parthian,,,,,,,,,,,,,,,,ca. 2nd–1st century B.C.,-200,-1,Clay,2 7/8 x 3 1/8 x 1 in. (7.2 x 8 x 2.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 7.2, 'Thickness': 2.6, 'Width': 8}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hilah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322108,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
315,322106,False,86.11.553,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_553_360_517.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_553_360_517.jpg,[],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: unidentified balag,Seleucid or Parthian,Seleucid or Parthian,,,,,,,,,,,,,,,,ca. 2nd–1st century B.C.,-200,-1,Clay,2 7/8 x 3 1/8 x 1 in. (7.2 x 8 x 2.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 7.2, 'Thickness': 2.6, 'Width': 8}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hilah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322106,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
316,321976,False,86.11.352,1886,True,https://images.metmuseum.org/CRDImages/an/original/ME86_11_352.JPG,https://images.metmuseum.org/CRDImages/an/web-large/ME86_11_352.JPG,['https://images.metmuseum.org/CRDImages/an/original/DP-211-507.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: field survey,Achaemenid,Achaemenid,,,,,,,,,,,,,,,,ca. 499 B.C.,-499,-499,Clay,6.1 x 8.4 x 2.6 cm (2 3/8 x 3 1/4 x 1 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.6, 'Height': 6.1, 'Width': 8.4}}]","Purchase, 1886",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321976,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
317,321951,False,86.11.327,1886,True,https://images.metmuseum.org/CRDImages/an/original/ME86_11_327.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME86_11_327.jpg,"['https://images.metmuseum.org/CRDImages/an/original/DP-211-077.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-078.jpg']",,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: beer rations,Babylonian,Old Babylonian,,,,,,,,,,,,,,,,ca. 20th–16th century B.C.,-2000,-1500,Clay,7.1 x 7.4 x 3.4 cm (2 3/4 x 2 7/8 x 1 3/8 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 3.4, 'Height': 7.1, 'Width': 7.4}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321951,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
318,321984,False,86.11.360,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_553_360_517.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_553_360_517.jpg,"['https://images.metmuseum.org/CRDImages/an/original/DP-211-263.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-264.jpg']",,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: unidentified balag,Seleucid or Parthian,Seleucid or Parthian,,,,,,,,,,,,,,,,ca. 2nd–1st century B.C.,-200,-1,Clay,2 7/8 x 3 1/8 x 1 in. (7.2 x 8 x 2.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 7.2, 'Thickness': 2.6, 'Width': 8}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hillah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321984,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
319,322073,False,86.11.517,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_553_360_517.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_553_360_517.jpg,[],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: unidentified balag,Seleucid or Parthian,Seleucid or Parthian,,,,,,,,,,,,,,,,ca. 2nd–1st century B.C.,-200,-1,Clay,2 7/8 x 3 1/8 x 1 in. (7.2 x 8 x 2.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 7.2, 'Thickness': 2.6, 'Width': 8}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hilah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322073,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
320,325513,False,62.85.2,1962,True,https://images.metmuseum.org/CRDImages/an/original/ME62_85_2.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME62_85_2.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-140.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: administrative memorandum,Assyrian,Middle Assyrian,,,,,,,,,,,,,,,,ca. 13th century B.C.,-1300,-1200,Clay,2.6 x 3.6 x 1.3 cm (1 x 1 3/8 x 1/2 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1.3, 'Height': 2.6, 'Width': 3.6}}]","Rogers Fund, 1962",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/325513,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
321,324590,False,57.16.5,1957,True,https://images.metmuseum.org/CRDImages/an/original/ME57_16_5.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME57_16_5.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-056.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: messenger tablet,Neo-Sumerian,Ur III,,,,,,,,,,,,,,,,ca. 2034 B.C.,-2034,-2034,Clay,2.6 x 2.4 x 1 cm (1 x 1 x 3/8 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1, 'Height': 2.6, 'Width': 2.4}}]","Gift of Mrs. Henry E. Coe, 1957",,,,,,Mesopotamia,Umma (modern Jokha),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324590,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
322,322091,False,86.11.537,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_537b.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_537b.jpg,[],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: Utukku lemnutu, tablet 12",Seleucid,Seleucid,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-1,-1,Clay,2 1/8 x 1 x 3/4 in. (5.4 x 2.4 x 2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 5.4, 'Thickness': 2, 'Width': 2.4}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hillah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322091,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
323,327069,False,1985.180.2,1985,True,https://images.metmuseum.org/CRDImages/an/original/me 1985_180_2a.jpg,https://images.metmuseum.org/CRDImages/an/web-large/me 1985_180_2a.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-057.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: record of rations of beer, bread, oil, and onions for messengers",Neo-Sumerian,Ur III,,,,,,,,,,,,,,,,ca. 2028 B.C.,-2028,-2028,Clay,1 3/16 x 1 1/8 x 1/2 in. (3 x 2.8 x 1.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1.2, 'Height': 3, 'Width': 2.8}}]","Gift of Archbishop Elias F. Shaheen, 1985",,,,,,Mesopotamia,Umma (modern Jokha),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/327069,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
324,325504,False,62.70.99,1962,True,https://images.metmuseum.org/CRDImages/an/original/DP-15117-049.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-15117-049.jpg,"['https://images.metmuseum.org/CRDImages/an/original/DP-15117-050.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-005.jpg']",,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: genre uncertain,Sumerian,Early Dynastic III,,,,,,,,,,,,,,,,ca. 2600–2350 B.C.,-2600,-2350,Clay,4.4 x 3.9 x 2.3 cm (1 3/4 x 1 1/2 x 7/8 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.3, 'Height': 4.4, 'Width': 3.9}}]","Rogers Fund, 1962",,,,,,Mesopotamia,Nippur,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/325504,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
325,325269,False,1973.25.3,1973,True,https://images.metmuseum.org/CRDImages/an/original/ME1973_25_3.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME1973_25_3.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-492.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: hire contract,Babylonian,Neo-Babylonian,,,,,,,,,,,,,,,,ca. 545 B.C.,-545,-545,Clay,3.9 x 4.6 x 2.1 cm (1 1/2 x 1 3/4 x 7/8 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.1, 'Height': 3.9, 'Width': 4.6}}]","Gift of Mrs. Francis T. P. Plimpton, 1973",,,,,,Mesopotamia,Uruk (modern Warka),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/325269,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
326,327593,False,1999.190.2,1999,True,https://images.metmuseum.org/CRDImages/an/original/vs1999_190_2.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs1999_190_2.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-746.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: animal account,Neo-Sumerian,Ur III,,,,,,,,,,,,,,,,ca. 2042 B.C.,-2042,-2042,Clay,1.65 x 1.34 x .65 in. (4.2 x 3.4 x 1.65 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 4.2, 'Thickness': 1.65, 'Width': 3.4}}]","Purchase, Friends of Inanna Gifts, 1999",,,,,,Mesopotamia,probably from Drehem (ancient Puzrish-Dagan),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/327593,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
327,326716,False,1983.135.6a,1983,True,https://images.metmuseum.org/CRDImages/an/original/ME1983_135_6a.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME1983_135_6a.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-106.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: private letter,Old Assyrian Trading Colony,Middle Bronze Age–Old Assyrian Trading Colony,,,,,,,,,,,,,,,,ca. 20th–19th century B.C.,-2000,-1800,Clay,5.9 x 4.5 x 1.8 cm (2 3/8 x 1 3/4 x 3/4 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1.8, 'Height': 5.9, 'Width': 4.5}}]","Bequest of Edith Aggiman, 1982",,,,,,Anatolia,probably from Kültepe (Karum Kanesh),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/326716,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
